Project Code,Country,Managed By,Fulfill Via,Shipment Mode,Scheduled Delivery Date,Delivered to Client Date,Product Group,Sub Classification,Vendor,Item Description,Molecule/Test Type,Brand,Line Item Quantity,Line Item Value,Pack Price,Unit Price,Weight (Kilograms),Freight Cost (USD),Line Item Insurance (USD)
151-NG-T30,Nigeria,PMO - US,From RDC,Air Charter,31-Aug-10,17-Aug-10,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,15000,168300.0,11.22,0.19,1972.0,6147.18,362.85
151-NG-T30,Nigeria,PMO - US,From RDC,Air Charter,31-Aug-10,17-Aug-10,ARV,Adult,SCMS from RDC,"Abacavir 300mg, tablets, 60 Tabs",Abacavir,Generic,2300,37812.0,16.44,0.27,336.0,6147.18,81.52
104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,Air,23-Aug-10,23-Aug-10,ARV,Adult,SCMS from RDC,"Abacavir/Lamivudine 600/300mg, scored tablets, 30 Tabs",Abacavir/Lamivudine,Generic,1500,33750.0,22.5,0.75,1047.0,5869.655000000001,72.76
102-UG-T30,Uganda,PMO - US,From RDC,Air,30-Sep-10,23-Aug-10,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,2999,25641.45,8.55,0.14,1047.0,5869.655000000001,55.28
117-ET-T30,Ethiopia,PMO - US,From RDC,Air,15-Sep-10,13-Sep-10,ARV,Adult,SCMS from RDC,"Lamivudine 150mg, tablets, 60 Tabs",Lamivudine,Generic,1800,4194.0,2.33,0.04,74.0,530.36,9.04
104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,Air,30-Sep-10,25-Sep-10,ARV,Pediatric,SCMS from RDC,"Abacavir 20mg/ml, oral solution, Bottle, 240 ml",Abacavir,Generic,116,1577.6,13.6,0.06,1047.0,5869.655000000001,3.4
104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,Truck,30-Sep-10,25-Sep-10,ARV,Adult,SCMS from RDC,"Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",Lamivudine/Stavudine,Generic,2376,7793.28,3.28,0.05,189.0,8953.21,16.8
113-ZW-T30,Zimbabwe,PMO - US,From RDC,Truck,30-Sep-10,4-Oct-10,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,5900,25606.0,4.34,0.14,1047.0,5869.655000000001,55.21
106-HT-T30,Haiti,PMO - US,From RDC,Air,20-Oct-10,21-Oct-10,ARV,Adult,SCMS from RDC,"Stavudine 30mg, capsules, 60 Caps",Stavudine,Generic,14448,20371.68,1.41,0.02,1047.0,5869.655000000001,43.92
110-ZM-T30,Zambia,PMO - US,From RDC,Truck,4-Nov-10,8-Nov-10,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Stavudine,Generic,69247,376011.21,5.43,0.09,1047.0,5869.655000000001,810.68
104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,Truck,30-Nov-10,26-Nov-10,ARV,Pediatric,SCMS from RDC,"Abacavir 20mg/ml, oral solution, Bottle, 240 ml",Abacavir,Generic,412,5603.2,13.6,0.06,1047.0,5869.655000000001,12.08
104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,Truck,28-Oct-10,23-Nov-10,ARV,Adult,SCMS from RDC,"Abacavir 300mg, tablets, 60 Tabs",Abacavir,Generic,5070,80562.3,15.89,0.26,1047.0,5869.655000000001,173.69
104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,Truck,28-Oct-10,23-Nov-10,ARV,Pediatric,SCMS from RDC,"Efavirenz 50mg, capsule, 30 Caps",Efavirenz,Generic,1764,3951.36,2.24,0.07,1047.0,5869.655000000001,8.52
104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,Truck,28-Oct-10,23-Nov-10,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,69384,313615.68,4.52,0.15,1047.0,5869.655000000001,676.16
113-ZW-T30,Zimbabwe,PMO - US,From RDC,Truck,30-Nov-10,25-Nov-10,ARV,Adult,SCMS from RDC,"Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",Lamivudine/Stavudine,Generic,5900,18880.0,3.2,0.05,1047.0,5869.655000000001,40.71
151-NG-T30,Nigeria,PMO - US,From RDC,Air Charter,16-Nov-10,10-Nov-10,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,350,903.0,2.58,0.04,40.0,20264.93,1.95
117-ET-T30,Ethiopia,PMO - US,From RDC,Air,19-Nov-10,8-Nov-10,ARV,Adult,SCMS from RDC,"Zidovudine 300mg, tablets, 60 Tabs",Zidovudine,Generic,500,3605.0,7.21,0.12,1047.0,5869.655000000001,7.77
104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,Air,30-Nov-10,9-Dec-10,ARV,Adult,SCMS from RDC,"Stavudine 20mg, capsules, 60 Caps",Stavudine,Generic,1013,1448.59,1.43,0.02,1047.0,5869.655000000001,3.12
104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,Air,30-Nov-10,9-Dec-10,ARV,Pediatric,SCMS from RDC,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",Nevirapine,Generic,4200,8190.0,1.95,0.01,1047.0,5869.655000000001,17.66
200-DO-T30,Dominican Republic,PMO - US,From RDC,Air,31-Jan-11,8-Dec-10,ARV,Adult,SCMS from RDC,"Stavudine 30mg, capsules, 60 Caps",Stavudine,Generic,1207,1689.8,1.4,0.02,1047.0,5869.655000000001,2.79
200-DO-T30,Dominican Republic,PMO - US,From RDC,Air,31-Jan-11,8-Dec-10,ARV,Adult,SCMS from RDC,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",Tenofovir Disoproxil Fumarate,Generic,2615,18383.45,7.03,0.23,1047.0,5869.655000000001,30.33
110-ZM-T30,Zambia,PMO - US,From RDC,Truck,15-Nov-10,10-Dec-10,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,10000,26600.0,2.66,0.04,1047.0,5869.655000000001,57.35
106-HT-T30,Haiti,PMO - US,From RDC,Air,20-Dec-10,5-Jan-11,ARV,Adult,SCMS from RDC,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",Emtricitabine/Tenofovir Disoproxil Fumarate,Generic,400,4700.0,11.75,0.39,1047.0,5869.655000000001,10.13
106-HT-T30,Haiti,PMO - US,From RDC,Air,20-Dec-10,5-Jan-11,ARV,Pediatric,SCMS from RDC,"Lamivudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",Lamivudine,Generic,8000,14800.0,1.85,0.01,1047.0,5869.655000000001,31.91
104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,Air,22-Feb-11,22-Feb-11,ARV,Adult,SCMS from RDC,"Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",Lamivudine/Stavudine,Generic,63000,206640.0,3.28,0.05,1047.0,5869.655000000001,445.52
151-NG-T30,Nigeria,PMO - US,From RDC,Air Charter,17-Feb-11,16-Feb-11,ARV,Adult,SCMS from RDC,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",Tenofovir Disoproxil Fumarate,Generic,3000,19710.0,6.57,0.22,2252.0,43548.0,42.49
109-TZ-T30,Tanzania,PMO - US,From RDC,Air,28-Feb-11,28-Feb-11,ARV,Pediatric,SCMS from RDC,"Didanosine 100mg, chewable/dispersible tablets, 60 Tabs",Didanosine,Generic,625,4825.0,7.72,0.13,1047.0,5869.655000000001,10.4
104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,Air,15-Feb-11,23-Feb-11,ARV,Adult,SCMS from RDC,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate,Generic,4800,95616.0,19.92,0.66,532.0,7441.57,157.77
106-HT-T30,Haiti,PMO - US,From RDC,Air,28-Feb-11,14-Feb-11,ARV,Adult,SCMS from RDC,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Lamivudine/Tenofovir Disoproxil Fumarate,Generic,1040,9172.8,8.82,0.29,1047.0,5869.655000000001,19.78
110-ZM-T30,Zambia,PMO - US,From RDC,Truck,31-Mar-11,7-Mar-11,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,11729,50669.28,4.32,0.14,1047.0,5869.655000000001,109.24
113-ZW-T30,Zimbabwe,PMO - US,From RDC,Truck,31-Mar-11,17-Mar-11,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,6392,27741.28,4.34,0.14,1047.0,5869.655000000001,59.81
113-ZW-T30,Zimbabwe,PMO - US,From RDC,Truck,31-Mar-11,17-Mar-11,ARV,Adult,SCMS from RDC,"Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",Lamivudine/Stavudine,Generic,4669,14940.8,3.2,0.05,1047.0,5869.655000000001,32.21
113-ZW-T30,Zimbabwe,PMO - US,From RDC,Truck,31-Mar-11,18-Mar-11,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,6392,27741.28,4.34,0.14,1047.0,5869.655000000001,59.81
113-ZW-T30,Zimbabwe,PMO - US,From RDC,Truck,31-Mar-11,18-Mar-11,ARV,Adult,SCMS from RDC,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Lamivudine/Tenofovir Disoproxil Fumarate,Generic,10114,89205.48,8.82,0.29,1047.0,5869.655000000001,192.33
117-ET-T30,Ethiopia,PMO - US,From RDC,Air,10-Mar-11,11-Mar-11,ARV,Adult,SCMS from RDC,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Lopinavir/Ritonavir,Aluvia,2680,96908.8,36.16,0.3,549.0,3600.65,159.9
114-UG-T30,Uganda,PMO - US,From RDC,Air,11-Mar-11,22-Mar-11,ARV,Adult,SCMS from RDC,"Zidovudine 300mg, tablets, 60 Tabs",Zidovudine,Generic,10000,72100.0,7.21,0.12,1108.0,10648.62,118.96
104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,Air,31-Mar-11,29-Apr-11,ARV,Pediatric,SCMS from RDC,"Zidovudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",Zidovudine,Generic,5000,10500.0,2.1,0.01,1841.0,9447.08,22.64
104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,Air,20-Apr-11,10-Jun-11,ARV,Adult,SCMS from RDC,"Abacavir 300mg, tablets, 60 Tabs",Abacavir,Generic,3564,55242.0,15.5,0.26,1047.0,5869.655000000001,91.15
104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,Air,30-Jun-11,7-Jun-11,ARV,Adult,SCMS from RDC,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate,Generic,5220,103982.4,19.92,0.66,1047.0,5869.655000000001,171.57
104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,Air,24-Mar-11,7-Jun-11,ARV,Adult,SCMS from RDC,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate,Generic,300,5976.0,19.92,0.66,1047.0,5869.655000000001,9.86
151-NG-T30,Nigeria,PMO - US,From RDC,Air Charter,21-Jun-11,11-May-11,ARV,Adult,SCMS from RDC,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",Tenofovir Disoproxil Fumarate,Generic,156,1024.92,6.57,0.22,9.0,12601.07,1.69
110-ZM-T30,Zambia,PMO - US,From RDC,Truck,30-Apr-11,20-May-11,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,84,210.84,2.51,0.04,6.0,3402.23,0.45
111-MZ-T30,Mozambique,PMO - US,From RDC,Truck,30-Jun-11,13-Jul-11,ARV,Adult,SCMS from RDC,"Lamivudine 150mg, tablets, 60 Tabs",Lamivudine,Generic,2268,5284.44,2.33,0.04,109.0,1148.65,8.72
151-NG-T30,Nigeria,PMO - US,From RDC,Air Charter,21-Jun-11,6-Jul-11,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,22623,56783.73,2.51,0.04,2809.0,13398.06,93.69
104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,Air,16-May-11,20-Jun-11,ARV,Pediatric,SCMS from RDC,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",Nevirapine,Generic,3500,6825.0,1.95,0.01,1313.0,5597.54,14.71
106-HT-T30,Haiti,PMO - US,From RDC,Air,16-May-11,20-Jun-11,ARV,Pediatric,SCMS from RDC,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",Nevirapine,Generic,4000,7800.0,1.95,0.01,1496.0,14897.04,16.82
105-GY-T30,Guyana,PMO - US,From RDC,Air,27-Oct-11,15-Jun-11,ARV,Pediatric,SCMS from RDC,"Abacavir 20mg/ml, oral solution w/syringe, Bottle, 240 ml",Abacavir,Generic,178,2438.6,13.7,0.06,1047.0,5869.655000000001,4.02
105-GY-T30,Guyana,PMO - US,From RDC,Air,27-Oct-11,15-Jun-11,ARV,Pediatric,SCMS from RDC,"Lamivudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",Lamivudine,Generic,375,693.75,1.85,0.01,1047.0,5869.655000000001,1.14
110-ZM-T30,Zambia,PMO - US,From RDC,Truck,15-Jul-11,11-Jul-11,ARV,Adult,SCMS from RDC,"Lamivudine 150mg, tablets, 60 Tabs",Lamivudine,Generic,21621,50376.93,2.33,0.04,1047.0,5869.655000000001,83.12
111-MZ-T30,Mozambique,PMO - US,From RDC,Truck,10-Aug-11,4-Aug-11,ARV,Pediatric,SCMS from RDC,"Nevirapine 10mg/ml, oral suspension, Bottle, 240 ml",Nevirapine,Generic,24496,44092.8,1.8,0.01,1047.0,5869.655000000001,72.75
104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,Air,30-Jun-11,26-Jun-11,ARV,Adult,SCMS from RDC,"Stavudine 15mg, capsules, 60 Caps",Stavudine,Generic,207,273.24,1.32,0.02,12.0,2503.34,0.45
100-BJ-T30,Benin,PMO - US,From RDC,Air,4-Jul-11,30-Jun-11,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,15000,123900.0,8.26,0.14,1440.0,6477.67,204.44
100-GH-T30,Ghana,PMO - US,From RDC,Air,4-Jul-11,20-Jul-11,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,25509,64027.59,2.51,0.04,2216.0,226.25,105.65
106-HT-T30,Haiti,PMO - US,From RDC,Air,19-Jul-11,28-Jun-11,ARV,Adult,SCMS from RDC,"Stavudine 30mg, capsules, 60 Caps",Stavudine,Generic,7830,10962.0,1.4,0.02,1047.0,5869.655000000001,18.09
106-HT-T30,Haiti,PMO - US,From RDC,Air,19-Jul-11,28-Jun-11,ARV,Pediatric,SCMS from RDC,"Zidovudine 100mg, capsules, 100 Caps",Zidovudine,Generic,1500,7140.0,4.76,0.05,1047.0,5869.655000000001,11.78
106-HT-T30,Haiti,PMO - US,From RDC,Air,19-Jul-11,21-Jul-11,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,20642,176489.1,8.55,0.14,1778.0,28585.57,291.21
110-ZM-T30,Zambia,PMO - US,From RDC,Truck,18-Aug-11,5-Aug-11,ARV,Adult,SCMS from RDC,"Zidovudine 300mg, tablets, 60 Tabs",Zidovudine,Generic,26000,187460.0,7.21,0.12,1405.0,3949.19,309.31
104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,Air,22-Jul-11,22-Jul-11,ARV,Pediatric,SCMS from RDC,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",Nevirapine,Generic,600,1170.0,1.95,0.01,224.0,3545.1,2.52
104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,Air,27-Sep-11,12-Sep-11,ARV,Adult,SCMS from RDC,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",Emtricitabine/Tenofovir Disoproxil Fumarate,Generic,4269,44995.26,10.54,0.35,1047.0,5869.655000000001,74.24
113-ZW-T30,Zimbabwe,PMO - US,From RDC,Truck,6-Sep-11,5-Sep-11,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,6392,27741.28,4.34,0.14,539.0,1709.78,59.81
114-UG-T30,Uganda,PMO - US,From RDC,Truck,22-Sep-11,26-Aug-11,ARV,Adult,SCMS from RDC,"Lamivudine 150mg, tablets, 60 Tabs",Lamivudine,Generic,1946,4534.18,2.33,0.04,195.0,2070.68,7.48
109-TZ-T30,Tanzania,PMO - US,From RDC,Air,30-Sep-11,30-Aug-11,ARV,Adult,SCMS from RDC,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",Tenofovir Disoproxil Fumarate,Generic,4279,28113.03,6.57,0.22,259.0,1553.64,46.39
111-MZ-T30,Mozambique,PMO - US,From RDC,Truck,30-Sep-11,15-Sep-11,ARV,Adult,SCMS from RDC,"Lamivudine 150mg, tablets, 60 Tabs",Lamivudine,Generic,3357,7821.81,2.33,0.04,181.0,315.51,12.91
110-ZM-T30,Zambia,PMO - US,From RDC,Truck,29-Sep-11,29-Aug-11,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,20927,52526.77,2.51,0.04,1047.0,5869.655000000001,86.67
111-MZ-T30,Mozambique,PMO - US,From RDC,Truck,20-Sep-11,30-Sep-11,ARV,Adult,SCMS from RDC,"Stavudine 30mg, capsules, 60 Caps",Stavudine,Generic,538,753.2,1.4,0.02,43.0,888.93,1.24
110-ZM-T30,Zambia,PMO - US,From RDC,Truck,21-Sep-11,26-Sep-11,ARV,Adult,SCMS from RDC,"Zidovudine 300mg, tablets, 60 Tabs",Zidovudine,Generic,1917,13821.57,7.21,0.12,2629.0,3139.96,22.81
110-ZM-T30,Zambia,PMO - US,From RDC,Truck,21-Sep-11,26-Sep-11,ARV,Adult,SCMS from RDC,"Zidovudine 300mg, tablets, 60 Tabs",Zidovudine,Generic,44163,318415.23,7.21,0.12,1047.0,5869.655000000001,525.39
114-UG-T30,Uganda,PMO - US,From RDC,Truck,30-Sep-11,26-Sep-11,ARV,Adult,SCMS from RDC,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Lamivudine/Tenofovir Disoproxil Fumarate,Generic,5000,41150.0,8.23,0.27,607.0,4911.39,67.9
110-ZM-T30,Zambia,PMO - US,From RDC,Truck,31-Oct-11,26-Sep-11,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,49142,212293.44,4.32,0.14,1047.0,5869.655000000001,350.28
105-GY-T30,Guyana,PMO - US,From RDC,Air,15-Dec-11,28-Sep-11,ARV,Pediatric,SCMS from RDC,"Efavirenz 200mg, capsule, 90 Caps",Efavirenz,Generic,106,940.22,8.87,0.1,1047.0,5869.655000000001,1.55
100-ZW-T30,Zimbabwe,PMO - US,From RDC,Truck,21-Oct-11,21-Oct-11,ARV,Pediatric,SCMS from RDC,"Lamivudine/Zidovudine 30/60mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,4980,16185.0,3.25,0.05,1047.0,5869.655000000001,26.71
109-TZ-T30,Tanzania,PMO - US,From RDC,Air,30-Sep-11,23-Sep-11,ARV,Adult,SCMS from RDC,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate,Generic,6840,136252.8,19.92,0.66,778.0,5869.655000000001,224.82
105-GY-T30,Guyana,PMO - US,From RDC,Air,15-Dec-11,5-Oct-11,ARV,Adult,SCMS from RDC,"Lamivudine 150mg, tablets, 60 Tabs",Lamivudine,Generic,696,1621.68,2.33,0.04,33.0,1002.59,2.68
151-NG-T30,Nigeria,PMO - US,From RDC,Air Charter,5-Dec-11,17-Oct-11,ARV,Adult,SCMS from RDC,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",Emtricitabine/Tenofovir Disoproxil Fumarate,Generic,17038,152830.86,8.97,0.3,1722.0,21326.73,252.17
104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,Truck,11-Nov-11,31-Oct-11,ARV,Adult,SCMS from RDC,"Abacavir/Lamivudine 600/300mg, scored tablets, 30 Tabs",Abacavir/Lamivudine,Generic,2790,62775.0,22.5,0.75,1047.0,5869.655000000001,103.58
106-HT-T30,Haiti,PMO - US,From RDC,Air,31-Oct-11,8-Nov-11,ARV,Pediatric,SCMS from RDC,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",Nevirapine,Generic,2848,5553.6,1.95,0.01,1066.0,10794.84,9.16
100-ZW-T30,Zimbabwe,PMO - US,From RDC,Truck,30-Nov-11,21-Nov-11,ARV,Pediatric,SCMS from RDC,"Abacavir 20mg/ml, oral solution, Bottle, 240 ml",Abacavir,Generic,592,8051.2,13.6,0.06,195.0,221.96,13.28
113-ZW-T30,Zimbabwe,PMO - US,From RDC,Truck,14-Nov-11,21-Nov-11,ARV,Adult,SCMS from RDC,"Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",Lamivudine/Stavudine,Generic,4593,13549.35,2.95,0.05,1047.0,5869.655000000001,22.36
104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,Truck,9-Dec-11,19-Nov-11,ARV,Adult,SCMS from RDC,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",Emtricitabine/Tenofovir Disoproxil Fumarate,Generic,14480,129885.6,8.97,0.3,1047.0,5869.655000000001,214.31
110-ZM-T30,Zambia,PMO - US,From RDC,Truck,28-Feb-12,28-Nov-11,ARV,Adult,SCMS from RDC,"Abacavir 300mg, tablets, 60 Tabs",Abacavir,Generic,2548,38321.92,15.04,0.25,257.0,361.73,63.23
113-ZW-T30,Zimbabwe,PMO - US,From RDC,Truck,7-Dec-11,9-Dec-11,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,6392,26335.04,4.12,0.14,1047.0,5869.655000000001,43.45
113-ZW-T30,Zimbabwe,PMO - US,From RDC,Truck,14-Dec-11,9-Dec-11,ARV,Adult,SCMS from RDC,"Zidovudine 300mg, tablets, 60 Tabs",Zidovudine,Generic,18534,130108.68,7.02,0.12,1013.0,5216.63,214.68
151-NG-T30,Nigeria,PMO - US,From RDC,Air Charter,2-Mar-12,18-Dec-11,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,10944,46183.68,4.22,0.14,726.0,15322.73,76.2
104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,Truck,6-Feb-12,6-Feb-12,ARV,Pediatric,SCMS from RDC,"Efavirenz 50mg, capsule, 30 Caps",Efavirenz,Generic,2772,6209.28,2.24,0.07,1047.0,5869.655000000001,10.25
101-CD-T30,"Congo, DRC",PMO - US,From RDC,Air,16-Mar-12,14-Feb-12,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,4,16.48,4.12,0.14,1047.0,5869.655000000001,0.02
101-CD-T30,"Congo, DRC",PMO - US,From RDC,Air,16-Mar-12,14-Feb-12,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,174,1914.0,11.0,0.18,1047.0,5869.655000000001,2.68
101-CD-T30,"Congo, DRC",PMO - US,From RDC,Air,16-Mar-12,14-Feb-12,ARV,Adult,SCMS from RDC,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",Lopinavir/Ritonavir,Generic,23,776.02,33.74,0.28,1047.0,5869.655000000001,1.09
101-CD-T30,"Congo, DRC",PMO - US,From RDC,Air,16-Mar-12,14-Feb-12,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,67,553.42,8.26,0.14,1047.0,5869.655000000001,0.78
101-CD-T30,"Congo, DRC",PMO - US,From RDC,Air,16-Mar-12,14-Feb-12,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,41,338.66,8.26,0.14,1047.0,5869.655000000001,0.47
105-GY-T30,Guyana,PMO - US,From RDC,Air,30-Mar-12,4-Feb-12,ARV,Pediatric,SCMS from RDC,"Lamivudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",Lamivudine,Generic,140,259.0,1.85,0.01,1047.0,5869.655000000001,0.36
101-CD-T30,"Congo, DRC",PMO - US,From RDC,Air,16-Mar-12,11-Apr-12,ARV,Adult,SCMS from RDC,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Lamivudine/Tenofovir Disoproxil Fumarate,Generic,15,91.2,6.08,0.2,1047.0,5869.655000000001,0.13
101-CD-T30,"Congo, DRC",PMO - US,From RDC,Air,16-Mar-12,14-Mar-12,ARV,Adult,SCMS from RDC,"Zidovudine 300mg, tablets, 60 Tabs",Zidovudine,Generic,187,1312.74,7.02,0.12,125.0,1554.64,1.84
101-CD-T30,"Congo, DRC",PMO - US,From RDC,Air,16-Mar-12,14-Mar-12,ARV,Adult,SCMS from RDC,"Zidovudine 300mg, tablets, 60 Tabs",Zidovudine,Generic,2197,15422.94,7.02,0.12,1047.0,5869.655000000001,21.62
113-ZW-T30,Zimbabwe,PMO - US,From RDC,Truck,29-Feb-12,16-Feb-12,ARV,Adult,SCMS from RDC,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Lamivudine/Tenofovir Disoproxil Fumarate,Generic,10114,61493.12,6.08,0.2,1047.0,5869.655000000001,101.46
101-CD-T30,"Congo, DRC",PMO - US,From RDC,Air,22-Mar-12,22-Mar-12,ARV,Adult,SCMS from RDC,"Lamivudine 150mg, tablets, 60 Tabs",Lamivudine,Generic,220,512.6,2.33,0.04,12.0,91.43,0.72
104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,Truck,29-Feb-12,8-Feb-12,ARV,Pediatric,SCMS from RDC,"Didanosine 200mg, delayed-release capsules, 30 Caps",Didanosine,Generic,650,7150.0,11.0,0.37,61.0,1572.97,11.8
106-HT-T30,Haiti,PMO - US,From RDC,Air,2-Mar-12,12-Mar-12,ARV,Pediatric,SCMS from RDC,"Efavirenz 50mg, capsule, 30 Caps",Efavirenz,Generic,1680,3763.2,2.24,0.07,1047.0,5869.655000000001,5.28
